Date,High,Low,Open,Close,Volume,Adj Close,Buys,Sells,Traded,EPS,IR,GT
2015-01-02,57.220001220703125,55.91999816894531,56.349998474121094,57.0,401800.0,51.49474334716797,0,0,0,0.55,0.12%,61
2015-01-05,58.09000015258789,56.5099983215332,56.810001373291016,57.38999938964844,488800.0,51.84708786010742,0,0,0,0.55,0.12%,61
2015-01-06,58.09000015258789,56.650001525878906,58.0099983215332,57.75,398600.0,52.17231369018555,0,0,0,0.55,0.12%,61
2015-01-07,60.779998779296875,57.619998931884766,57.93000030517578,60.5099983215332,655600.0,54.665733337402344,0,0,0,0.55,0.12%,61
2015-01-08,62.130001068115234,60.88999938964844,61.11000061035156,61.529998779296875,543100.0,55.58723068237305,0,0,0,0.55,0.12%,61
2015-01-09,61.959999084472656,61.11000061035156,61.33000183105469,61.790000915527344,247900.0,55.822113037109375,0,0,0,0.55,0.12%,61
2015-01-12,62.619998931884766,61.619998931884766,61.97999954223633,62.04999923706055,235800.0,56.0569953918457,0,0,0,0.55,0.12%,61
2015-01-13,63.709999084472656,62.369998931884766,62.4900016784668,63.04999923706055,271500.0,56.960418701171875,0,0,0,0.55,0.12%,61
2015-01-14,63.119998931884766,61.79999923706055,62.529998779296875,62.52000045776367,248300.0,56.481597900390625,0,0,0,0.55,0.12%,61
2015-01-15,62.91999816894531,61.5,62.61000061035156,62.31999969482422,219200.0,56.300933837890625,0,0,0,0.55,0.12%,61
2015-01-16,61.9900016784668,61.130001068115234,61.81999969482422,61.97999954223633,403900.0,55.9937629699707,0,0,0,0.55,0.12%,61
2015-01-20,62.59000015258789,60.25,62.15999984741211,61.130001068115234,333500.0,55.22587203979492,0,0,0,0.55,0.12%,61
2015-01-21,61.75,60.45000076293945,60.869998931884766,61.5,323500.0,55.56013107299805,0,0,0,0.55,0.12%,61
2015-01-22,61.70000076293945,60.7599983215332,61.689998626708984,60.970001220703125,353000.0,55.081321716308594,0,0,0,0.55,0.12%,61
2015-01-23,62.31999969482422,60.75,61.0,61.97999954223633,349700.0,55.9937629699707,0,0,0,0.55,0.12%,61
2015-01-26,63.619998931884766,62.2400016784668,62.369998931884766,63.310001373291016,319100.0,57.1953125,0,0,0,0.55,0.12%,61
