Date,High,Low,Open,Close,Volume,Adj Close,Buys,Sells,Traded,EPS,IR,GT
2005-01-03,76.41539764404297,74.2767333984375,76.41539764404297,74.4689712524414,2000832.0,60.48310089111328,NaN,NaN,NaN,NaN,3.39%,45
2005-01-04,74.44493865966797,72.69075012207031,74.22866821289062,73.123291015625,2644486.0,59.39015579223633,NaN,NaN,NaN,NaN,3.39%,45
2005-01-05,73.70001220703125,71.58537292480469,73.123291015625,72.69075012207031,2739159.0,59.038841247558594,NaN,NaN,NaN,NaN,3.39%,45
2005-01-06,74.1085205078125,72.83493041992188,73.29149627685547,73.00314331054688,2578735.0,59.29256439208984,NaN,NaN,NaN,NaN,3.39%,45
2005-01-07,74.49299621582031,73.02716827392578,73.09925842285156,73.7480697631836,2389347.0,59.897586822509766,NaN,NaN,NaN,NaN,3.39%,45
2005-01-10,74.20464324951172,72.955078125,73.33956146240234,73.21941375732422,3464960.0,59.46822738647461,NaN,NaN,NaN,NaN,3.39%,45
2005-01-11,72.21015167236328,70.21566009521484,71.15283203125,71.24894714355469,6021640.0,57.86781311035156,NaN,NaN,NaN,NaN,3.39%,45
2005-01-12,71.70552062988281,70.28775024414062,71.41716003417969,70.72029113769531,4059134.0,57.43844985961914,NaN,NaN,NaN,NaN,3.39%,45
2005-01-13,71.63343048095703,70.33580780029297,70.72029113769531,70.88849639892578,2281939.0,57.57508850097656,NaN,NaN,NaN,NaN,3.39%,45
2005-01-14,72.08999633789062,71.03267669677734,71.12879943847656,71.84970092773438,1661340.0,58.35575866699219,NaN,NaN,NaN,NaN,3.39%,45
2005-01-18,71.82566833496094,70.07147979736328,71.12879943847656,71.53730773925781,2023596.0,58.10202407836914,NaN,NaN,NaN,NaN,3.39%,45
2005-01-19,71.24894714355469,69.95133209228516,71.12879943847656,70.11953735351562,2474657.0,56.950531005859375,NaN,NaN,NaN,NaN,3.39%,45
2005-01-20,72.08999633789062,68.8219223022461,72.06597137451172,68.96610260009766,2760258.0,56.013729095458984,NaN,NaN,NaN,NaN,3.39%,45
2005-01-21,70.57611083984375,69.13430786132812,69.27848815917969,69.51879119873047,2490595.0,56.46259689331055,NaN,NaN,NaN,NaN,3.39%,45
2005-01-24,70.55207824707031,69.13430786132812,70.09551239013672,69.23043060302734,1942364.0,56.228389739990234,NaN,NaN,NaN,NaN,3.39%,45
2005-01-25,70.09551239013672,68.00489807128906,70.04744720458984,68.17311096191406,3404869.0,55.36967086791992,NaN,NaN,NaN,NaN,3.39%,45
2005-01-26,69.32655334472656,67.30802917480469,67.30802917480469,68.8219223022461,2281731.0,55.89659881591797,NaN,NaN,NaN,NaN,3.39%,45
2005-01-27,70.04744720458984,68.62967681884766,68.8219223022461,69.8311767578125,1653308.0,56.71632385253906,NaN,NaN,NaN,NaN,3.39%,45
2005-01-28,70.11953735351562,69.39864349365234,69.68699645996094,69.61490631103516,1937037.0,56.540672302246094,NaN,NaN,NaN,NaN,3.39%,45
2005-01-31,71.10476684570312,69.73506164550781,70.40789794921875,70.91252899169922,2160008.0,57.594608306884766,NaN,NaN,NaN,NaN,3.39%,45
2005-02-01,71.44119262695312,70.28775024414062,71.44119262695312,71.03267669677734,1917853.0,57.69215774536133,NaN,NaN,NaN,NaN,3.39%,49
